,date,station,NO,NO2,NOX,precipitation
17558,20/01/2019,Arad,0.9,11.7,13.0,0.0
17559,21/01/2019,Arad,0.5,11.5,11.7,0.0
17560,22/01/2019,Arad,1.1,15.8,16.8,0.0
17561,23/01/2019,Arad,0.8,12.0,13.0,0.0
17562,24/01/2019,Arad,0.2,9.4,9.4,0.0
17563,25/01/2019,Arad,0.3,8.2,8.0,0.0
17564,26/01/2019,Arad,0.2,6.8,6.7,0.0
17565,27/01/2019,Arad,1.0,11.0,12.4,0.0
17566,28/01/2019,Arad,0.7,7.3,8.0,1.7
17567,29/01/2019,Arad,1.1,7.8,9.3,0.0
17568,30/01/2019,Arad,0.5,9.6,10.1,0.0
17569,31/01/2019,Arad,0.6,11.8,12.5,0.0
17570,01/02/2019,Arad,0.4,8.9,9.3,0.0
17571,02/02/2019,Arad,0.3,5.2,5.3,0.0
17572,03/02/2019,Arad,0.5,4.7,5.2,0.0
17573,04/02/2019,Arad,0.35,4.05,4.15,0.0
17574,05/02/2019,Arad,0.2,3.4,3.1,1.3
17575,06/02/2019,Arad,0.4,5.5,5.9,19.8
17576,07/02/2019,Arad,0.35,6.5,6.75,0.1
17577,08/02/2019,Arad,0.3,7.5,7.6,0.3
17578,09/02/2019,Arad,0.4,7.35,7.65,0.8
17579,10/02/2019,Arad,0.5,7.2,7.7,2.1
17580,11/02/2019,Arad,0.7,7.3,8.2,0.0
17581,12/02/2019,Arad,0.5,6.7,7.1,0.0
17582,13/02/2019,Arad,0.5,6.2,6.35,0.1
17583,14/02/2019,Arad,0.5,5.7,5.6,0.1
17584,15/02/2019,Arad,0.8,1.7,2.5,0.0
17585,16/02/2019,Arad,0.1,5.5,4.6,0.0
17586,17/02/2019,Arad,1.2,8.0,9.5,0.6
17587,18/02/2019,Arad,1.0,7.5,8.5,0.2
17588,19/02/2019,Arad,0.5,10.9,10.8,0.0
17589,20/02/2019,Arad,0.8,10.5,10.7,0.0
17590,21/02/2019,Arad,1.25,8.8,10.2,0.0
17591,22/02/2019,Arad,1.7,7.1,9.7,0.0
17592,23/02/2019,Arad,1.2,6.4,8.0,0.0
17593,24/02/2019,Arad,0.9,5.3,6.2,0.0
17594,25/02/2019,Arad,1.05,5.85,7.1,0.0
17595,26/02/2019,Arad,0.9750000000000001,5.574999999999999,6.65,0.0
17596,27/02/2019,Arad,1.0125000000000002,5.7124999999999995,6.875,0.3
17597,28/02/2019,Arad,0.9937500000000001,5.643749999999999,6.7625,8.8
17598,01/03/2019,Arad,1.0031250000000003,5.678125,6.81875,0.7
17599,02/03/2019,Arad,0.9984375000000002,5.660937499999999,6.790625,0.0
17600,03/03/2019,Arad,1.0007812500000002,5.6695312499999995,6.8046875,0.0
17601,04/03/2019,Arad,0.9996093750000001,5.665234374999999,6.79765625,0.0
17602,05/03/2019,Arad,0.6498046875000001,7.9826171875,8.648828125,3.2
17603,06/03/2019,Arad,0.3,10.3,10.5,0.0
17604,07/03/2019,Arad,0.4,8.0,8.5,0.1
17605,08/03/2019,Arad,0.1,6.3,6.1,0.0
17606,09/03/2019,Arad,0.4,7.2,7.7,0.0
17607,10/03/2019,Arad,0.9,9.8,10.8,0.0
17608,11/03/2019,Arad,1.0,6.7,7.9,0.0
17609,12/03/2019,Arad,0.95,8.25,9.350000000000001,0.0
17610,13/03/2019,Arad,0.975,7.475,8.625,0.0
17611,14/03/2019,Arad,0.9624999999999999,7.8625,8.9875,0.7
17612,15/03/2019,Arad,0.96875,7.668749999999999,8.80625,0.0
17613,16/03/2019,Arad,0.965625,7.765625,8.896875000000001,4.0
17614,17/03/2019,Arad,0.9671875,7.7171875,8.8515625,0.0
17615,18/03/2019,Arad,0.9664062499999999,7.74140625,8.87421875,0.0
17616,19/03/2019,Arad,0.966796875,7.729296874999999,8.862890625,0.0
17617,20/03/2019,Arad,0.9666015625,7.7353515625,8.868554687500001,0.0
17618,21/03/2019,Arad,0.96669921875,7.73232421875,8.86572265625,0.0
17619,22/03/2019,Arad,0.9666503906249999,7.733837890625,8.867138671875,0.0
17620,23/03/2019,Arad,0.9666748046875,7.733081054687499,8.8664306640625,0.3
17621,24/03/2019,Arad,0.96666259765625,7.73345947265625,8.866784667968751,13.6
17622,25/03/2019,Arad,0.966668701171875,7.733270263671875,8.866607666015625,2.8
17623,26/03/2019,Arad,0.9666656494140624,7.733364868164062,8.866696166992188,0.0
17624,27/03/2019,Arad,0.9666671752929688,7.733317565917968,8.866651916503907,0.0
17625,28/03/2019,Arad,0.9666664123535156,7.733341217041016,8.866674041748048,0.0
17626,29/03/2019,Arad,0.9666667938232422,7.733329391479492,8.866662979125977,0.0
17627,30/03/2019,Arad,0.9666666030883788,7.733335304260254,8.866668510437012,1.4
17628,31/03/2019,Arad,0.9666666984558105,7.733332347869872,8.866665744781494,0.3
17629,01/04/2019,Arad,0.9666666507720947,7.7333338260650635,8.866667127609254,0.0
17630,02/04/2019,Arad,0.9666666746139526,7.733333086967468,8.866666436195374,0.0
17631,03/04/2019,Arad,0.9666666626930236,7.733333456516266,8.866666781902314,0.0
17632,04/04/2019,Arad,0.9666666686534882,7.733333271741866,8.866666609048844,0.0
17633,05/04/2019,Arad,0.9666666656732559,7.7333333641290665,8.86666669547558,0.0
17634,06/04/2019,Arad,0.966666667163372,7.733333317935466,8.86666665226221,0.0
17635,07/04/2019,Arad,0.9666666664183139,7.733333341032266,8.866666673868895,0.0
17636,08/04/2019,Arad,0.966666666790843,7.733333329483866,8.866666663065553,0.0
17637,09/04/2019,Arad,0.9666666666045785,7.733333335258067,8.866666668467225,0.0
17638,10/04/2019,Arad,0.9666666666977107,7.733333332370966,8.866666665766388,0.0
17639,11/04/2019,Arad,0.9666666666511445,7.7333333338145165,8.866666667116807,0.0
17640,12/04/2019,Arad,0.9666666666744277,7.733333333092741,8.866666666441597,0.0
17641,13/04/2019,Arad,0.9666666666627861,7.733333333453629,8.866666666779203,0.0
17642,14/04/2019,Arad,0.9666666666686069,7.733333333273185,8.8666666666104,0.0
17643,15/04/2019,Arad,0.9666666666656965,7.733333333363407,8.866666666694801,3.0
17644,16/04/2019,Arad,0.9666666666671517,7.733333333318296,8.8666666666526,0.0
17645,17/04/2019,Arad,0.9666666666664241,7.733333333340852,8.866666666673702,0.0
17646,18/04/2019,Arad,0.9666666666667879,7.733333333329574,8.86666666666315,0.0
17647,19/04/2019,Arad,0.966666666666606,7.733333333335213,8.866666666668426,0.0
17648,20/04/2019,Arad,0.966666666666697,7.733333333332393,8.866666666665788,1.0
17649,21/04/2019,Arad,0.9666666666666515,7.733333333333803,8.866666666667108,1.3
17650,22/04/2019,Arad,0.9666666666666742,7.733333333333098,8.866666666666447,0.0
17651,23/04/2019,Arad,0.5333333333333371,6.5166666666665485,6.933333333333223,0.0
17652,24/04/2019,Arad,0.1,5.3,5.0,0.0
17653,25/04/2019,Arad,0.0,5.2,4.9,0.0
17654,26/04/2019,Arad,0.0,3.3,3.0,0.0
17655,27/04/2019,Arad,0.0,5.1,4.7,0.0
17656,28/04/2019,Arad,0.3,9.8,10.0,0.0
17657,29/04/2019,Arad,0.1,8.1,8.0,0.0
17658,30/04/2019,Arad,0.2,8.6,8.7,0.0
17659,01/05/2019,Arad,0.2,5.4,5.4,0.0
17660,02/05/2019,Arad,0.3,7.0,7.3,0.0
17661,03/05/2019,Arad,0.3,6.4,6.7,0.0
17662,04/05/2019,Arad,0.0,3.4,3.1,0.0
17663,05/05/2019,Arad,0.1,5.0,4.9,0.0
17664,06/05/2019,Arad,0.1,6.3,6.2,0.0
17665,07/05/2019,Arad,0.1,4.3,4.2,0.0
17666,08/05/2019,Arad,0.1,3.7,3.6,0.0
17667,09/05/2019,Arad,0.0,3.6,3.4,0.0
17668,10/05/2019,Arad,0.1,5.1,4.9,0.0
17669,11/05/2019,Arad,0.0,5.9,5.6,0.0
17670,12/05/2019,Arad,0.1,5.1,5.0,0.0
17671,13/05/2019,Arad,0.2,5.5,5.6,0.0
17672,14/05/2019,Arad,0.1,9.3,9.4,0.0
17673,15/05/2019,Arad,0.2,9.6,9.8,0.0
17674,16/05/2019,Arad,0.3,9.0,9.3,0.0
17675,17/05/2019,Arad,0.0,4.7,4.6,0.0
17676,18/05/2019,Arad,0.0,4.1,4.0,0.0
17677,19/05/2019,Arad,0.5,9.4,10.1,0.0
17678,20/05/2019,Arad,0.2,7.8,8.1,0.0
17679,21/05/2019,Arad,0.2,8.2,8.2,0.0
17680,22/05/2019,Arad,0.6,8.8,9.6,0.0
17681,23/05/2019,Arad,0.8,9.8,11.0,0.0
17682,24/05/2019,Arad,0.1,6.0,6.2,0.0
17683,25/05/2019,Arad,0.1,5.4,5.5,0.0
17684,26/05/2019,Arad,0.4,7.6,8.0,0.0
17685,27/05/2019,Arad,0.1,8.5,8.4,0.0
17686,28/05/2019,Arad,0.5,8.3,8.8,0.0
17687,29/05/2019,Arad,0.6,9.5,10.0,0.0
17688,30/05/2019,Arad,0.2,9.0,9.1,0.0
17689,31/05/2019,Arad,0.1,6.9,6.8,0.0
17690,01/06/2019,Arad,0.0,6.2,5.9,0.0
17691,02/06/2019,Arad,0.4,8.9,9.4,0.0
17692,03/06/2019,Arad,0.5,7.9,8.4,0.0
17693,04/06/2019,Arad,0.1,6.6,6.5,0.0
17694,05/06/2019,Arad,0.2,6.3,6.3,0.0
17695,06/06/2019,Arad,0.1,10.6,10.6,0.0
17696,07/06/2019,Arad,0.2,6.9,7.0,0.0
17697,08/06/2019,Arad,0.1,4.5,4.4,0.0
17698,09/06/2019,Arad,0.1,4.4,4.2,0.0
17699,10/06/2019,Arad,0.1,7.0,6.8,0.0
17700,11/06/2019,Arad,0.0,5.0,4.7,0.0
17701,12/06/2019,Arad,0.2,5.9,6.1,0.0
17702,13/06/2019,Arad,0.2,4.1,4.3,0.0
17703,14/06/2019,Arad,0.0,3.6,3.5,0.0
17704,15/06/2019,Arad,0.0,3.9,3.8,0.0
17705,16/06/2019,Arad,0.1,6.2,6.3,0.0
17706,17/06/2019,Arad,0.2,6.2,6.4,0.0
17707,18/06/2019,Arad,0.1,5.5,5.5,0.0
17708,19/06/2019,Arad,0.1,5.1,5.1,0.0
17709,20/06/2019,Arad,0.1,6.6,6.5,0.0
17710,21/06/2019,Arad,0.1,4.9,4.8,0.0
17711,22/06/2019,Arad,0.0,4.0,3.8,0.0
17712,23/06/2019,Arad,0.1,5.9,5.8,0.0
17713,24/06/2019,Arad,0.5,8.4,8.8,0.0
17714,25/06/2019,Arad,0.4,8.6,9.0,0.0
17715,26/06/2019,Arad,0.1,6.9,6.8,0.0
17716,27/06/2019,Arad,0.3,6.5,6.9,0.0
17717,28/06/2019,Arad,0.2,4.2,4.3,0.0
17718,29/06/2019,Arad,0.0,2.4,2.2,0.0
17719,30/06/2019,Arad,0.1,4.0,4.1,0.0
17720,01/07/2019,Arad,0.2,4.9,5.1,0.0
17721,02/07/2019,Arad,0.2,6.5,6.6,0.0
17722,03/07/2019,Arad,0.1,6.1,6.1,0.0
17723,04/07/2019,Arad,0.1,5.3,5.1,0.0
17724,05/07/2019,Arad,0.2,5.6,5.5,0.0
17725,06/07/2019,Arad,0.1,4.2,4.1,0.0
17726,07/07/2019,Arad,0.2,6.0,6.2,0.0
17727,08/07/2019,Arad,0.1,4.9,4.9,0.0
17728,09/07/2019,Arad,0.1,4.8,4.7,0.0
17729,10/07/2019,Arad,0.1,6.9,7.0,0.0
17730,11/07/2019,Arad,0.5,8.2,8.7,0.0
17731,12/07/2019,Arad,0.2,6.6,6.7,0.0
17732,13/07/2019,Arad,0.0,3.9,3.7,0.0
17733,14/07/2019,Arad,0.1,4.6,4.6,0.0
17734,15/07/2019,Arad,0.1,4.5,4.5,0.0
17735,16/07/2019,Arad,0.1,6.2,6.2,0.0
17736,17/07/2019,Arad,0.4,5.6,6.1,0.0
17737,18/07/2019,Arad,0.1,4.6,4.4,0.0
17738,19/07/2019,Arad,0.0,3.2,3.0,0.0
17739,20/07/2019,Arad,0.0,3.0,2.9,0.0
17740,21/07/2019,Arad,0.3,5.1,5.4,0.0
17741,22/07/2019,Arad,0.2,4.4,4.5,0.0
17742,23/07/2019,Arad,0.2,5.3,5.3,0.0
17743,24/07/2019,Arad,0.2,6.9,7.0,0.0
17744,25/07/2019,Arad,0.2,6.2,6.4,0.0
17745,26/07/2019,Arad,0.1,5.0,4.9,0.0
17746,27/07/2019,Arad,0.1,3.2,3.2,0.0
17747,28/07/2019,Arad,0.3,5.2,5.3,0.0
17748,29/07/2019,Arad,0.1,4.5,4.4,0.0
17749,30/07/2019,Arad,0.2,7.5,7.6,0.0
17750,31/07/2019,Arad,0.7,9.3,10.3,0.0
17751,01/08/2019,Arad,0.6,6.9,7.7,0.0
17752,02/08/2019,Arad,0.1,3.2,3.1,0.0
17753,03/08/2019,Arad,0.0,3.2,3.0,0.0
17754,04/08/2019,Arad,0.1,5.0,4.8,0.0
17755,05/08/2019,Arad,0.1,4.1,4.0,0.0
17756,06/08/2019,Arad,0.1,4.3,4.3,0.0
17757,07/08/2019,Arad,0.1,3.3,3.2,0.0
17758,08/08/2019,Arad,0.3,6.0,6.3,0.0
17759,09/08/2019,Arad,0.1,2.7,2.7,0.0
17760,10/08/2019,Arad,0.0,2.0,1.7,0.0
17761,11/08/2019,Arad,0.6,5.8,6.7,0.0
17762,12/08/2019,Arad,0.2,6.0,6.2,0.0
17763,13/08/2019,Arad,0.1,6.3,6.3,0.0
17764,14/08/2019,Arad,0.3,6.5,6.8,0.0
17765,15/08/2019,Arad,0.3,6.8,7.2,0.0
17766,16/08/2019,Arad,0.1,4.6,4.6,0.0
17767,17/08/2019,Arad,0.1,3.7,3.7,0.0
17768,18/08/2019,Arad,0.2,5.7,6.0,0.0
17769,19/08/2019,Arad,0.1,4.2,4.1,0.0
17770,20/08/2019,Arad,0.1,4.7,4.6,0.0
17771,21/08/2019,Arad,0.2,7.0,7.2,0.0
17772,22/08/2019,Arad,0.3,7.7,8.1,0.0
17773,23/08/2019,Arad,0.1,5.1,5.0,0.0
17774,24/08/2019,Arad,0.0,3.9,3.7,0.0
17775,25/08/2019,Arad,0.2,7.2,7.2,0.0
17776,26/08/2019,Arad,0.2,8.1,8.1,0.0
17777,27/08/2019,Arad,0.2,7.7,7.9,0.0
17778,28/08/2019,Arad,0.3,5.7,5.9,0.0
17779,29/08/2019,Arad,0.1,5.0,5.1,0.0
17780,30/08/2019,Arad,0.0,3.5,3.3,0.0
17781,31/08/2019,Arad,0.0,3.6,3.4,0.0
17782,01/09/2019,Arad,0.2,5.5,5.6,0.0
17783,02/09/2019,Arad,0.7,8.6,9.5,0.0
17784,03/09/2019,Arad,0.1,5.2,5.2,0.0
17785,04/09/2019,Arad,0.1,4.0,4.1,0.0
17786,05/09/2019,Arad,0.1,4.3,4.2,0.0
17787,06/09/2019,Arad,0.0,3.7,3.5,0.0
17788,07/09/2019,Arad,0.2,2.9,2.9,0.0
17789,08/09/2019,Arad,0.1,3.4,3.4,0.0
17790,09/09/2019,Arad,0.2,5.0,5.1,0.0
17791,10/09/2019,Arad,0.3,5.7,5.9,0.0
17792,11/09/2019,Arad,0.6,6.1,6.8,0.0
17793,12/09/2019,Arad,0.2,5.2,5.3,0.0
17794,13/09/2019,Arad,0.1,4.1,3.8,0.0
17795,14/09/2019,Arad,0.0,2.6,2.5,0.0
17796,15/09/2019,Arad,0.1,5.7,5.6,0.0
17797,16/09/2019,Arad,0.0,5.0,4.7,0.0
17798,17/09/2019,Arad,0.0,6.4,6.1,0.0
17799,18/09/2019,Arad,0.1,7.7,7.6,0.0
17800,19/09/2019,Arad,0.1,7.0,7.0,0.0
17801,20/09/2019,Arad,0.1,5.7,5.8,0.0
17802,21/09/2019,Arad,0.0,2.7,2.5,0.0
17803,22/09/2019,Arad,0.2,6.5,6.6,0.0
17804,23/09/2019,Arad,0.3,9.3,9.6,0.0
17805,24/09/2019,Arad,0.1,6.2,6.2,0.0
17806,25/09/2019,Arad,0.2,8.7,8.7,0.0
17807,26/09/2019,Arad,0.2,11.6,11.8,0.0
17808,27/09/2019,Arad,0.1,4.6,4.5,0.0
17809,28/09/2019,Arad,0.2,4.3,4.4,0.0
17810,29/09/2019,Arad,0.1,5.0,4.8,0.0
17811,30/09/2019,Arad,0.15000000000000002,4.65,4.6,0.0
17812,01/10/2019,Arad,0.125,4.825,4.699999999999999,0.0
17813,02/10/2019,Arad,0.1375,4.737500000000001,4.6499999999999995,0.0
17814,03/10/2019,Arad,0.13125,4.78125,4.674999999999999,0.0
17815,04/10/2019,Arad,0.13437500000000002,4.759375,4.6625,0.0
17816,05/10/2019,Arad,0.1328125,4.7703125,4.668749999999999,0.0
17817,06/10/2019,Arad,0.13359375,4.764843750000001,4.6656249999999995,0.0
17818,07/10/2019,Arad,0.133203125,4.767578125,4.667187499999999,0.0
17819,08/10/2019,Arad,0.13339843750000002,4.7662109375,4.66640625,0.0
17820,09/10/2019,Arad,0.13330078125,4.76689453125,4.666796874999999,0.0
17821,10/10/2019,Arad,0.133349609375,4.766552734375001,4.6666015624999995,0.0
17822,11/10/2019,Arad,0.1333251953125,4.7667236328125,4.666699218749999,0.0
17823,12/10/2019,Arad,0.13333740234375002,4.76663818359375,4.666650390625,0.0
17824,13/10/2019,Arad,0.133331298828125,4.766680908203125,4.666674804687499,0.0
17825,14/10/2019,Arad,0.1333343505859375,4.766659545898438,4.6666625976562495,0.0
17826,15/10/2019,Arad,0.13333282470703126,4.766670227050781,4.666668701171874,0.1
17827,16/10/2019,Arad,0.1333335876464844,4.76666488647461,4.666665649414062,0.1
17828,17/10/2019,Arad,0.1333332061767578,4.7666675567626955,4.666667175292968,0.0
17829,18/10/2019,Arad,0.1333333969116211,4.766666221618653,4.666666412353515,0.0
17830,19/10/2019,Arad,0.13333330154418946,4.766666889190674,4.666666793823241,0.0
17831,20/10/2019,Arad,0.1333333492279053,4.766666555404663,4.6666666030883786,0.0
17832,21/10/2019,Arad,0.13333332538604736,4.766666722297669,4.66666669845581,0.0
17833,22/10/2019,Arad,0.13333333730697633,4.7666666388511665,4.666666650772094,0.0
17834,23/10/2019,Arad,0.16666666865348817,5.683333319425583,5.683333325386047,0.0
17835,24/10/2019,Arad,0.2,6.6,6.7,0.0
17836,25/10/2019,Arad,0.0,5.3,5.1,0.0
17837,26/10/2019,Arad,0.0,4.9,4.5,3.7
17838,27/10/2019,Arad,0.4,10.9,11.5,0.2
17839,28/10/2019,Arad,0.3,8.8,9.2,0.0
17840,29/10/2019,Arad,0.2,8.1,8.3,0.0
17841,30/10/2019,Arad,0.0,6.7,6.6,0.0
17842,31/10/2019,Arad,0.1,8.9,8.9,0.0
17843,01/11/2019,Arad,0.1,7.2,7.2,0.0
17844,02/11/2019,Arad,0.0,3.9,3.6,0.0
17845,03/11/2019,Arad,0.1,6.9,6.7,0.0
17846,04/11/2019,Arad,0.2,6.6,6.7,0.0
17847,05/11/2019,Arad,0.1,9.2,9.1,0.0
17848,06/11/2019,Arad,0.1,9.1,9.0,0.0
17849,07/11/2019,Arad,0.1,5.0,5.0,0.0
17850,08/11/2019,Arad,0.0,6.2,5.9,0.0
17851,09/11/2019,Arad,0.0,6.9,6.7,0.0
17852,10/11/2019,Arad,0.1,3.8,3.8,0.0
17853,11/11/2019,Arad,0.1,3.3,3.1,0.0
17854,12/11/2019,Arad,0.1,4.6,4.4,0.0
17855,13/11/2019,Arad,0.1,3.9,3.9,0.0
17856,14/11/2019,Arad,0.3,8.1,8.4,0.0
17857,15/11/2019,Arad,0.2,6.0,6.0,0.0
17858,16/11/2019,Arad,0.0,3.5,3.3,0.0
17859,17/11/2019,Arad,0.1,5.0,4.9,0.0
17860,18/11/2019,Arad,0.1,3.7,3.7,0.0
17861,19/11/2019,Arad,0.1,5.0,4.9,0.0
17862,20/11/2019,Arad,0.1,4.7,4.7,0.0
17863,21/11/2019,Arad,0.3,9.3,9.6,0.0
17864,22/11/2019,Arad,0.3,7.3,7.4,0.0
17865,23/11/2019,Arad,0.0,7.7,7.5,0.0
17866,24/11/2019,Arad,0.0,8.8,8.6,0.0
17867,25/11/2019,Arad,0.2,8.2,8.2,0.0
17868,26/11/2019,Arad,0.3,9.0,9.3,0.0
17869,27/11/2019,Arad,0.4,8.5,9.1,0.0
17870,28/11/2019,Arad,0.3,12.2,12.6,0.0
17871,29/11/2019,Arad,0.1,8.7,8.6,0.0
17872,30/11/2019,Arad,0.0,9.6,9.4,0.0
17873,01/12/2019,Arad,1.1,11.3,12.8,3.8
17874,02/12/2019,Arad,0.4,7.7,8.4,0.0
17875,03/12/2019,Arad,0.3,9.9,10.3,0.0
17876,04/12/2019,Arad,0.2,9.6,9.8,0.0
17877,05/12/2019,Arad,0.4,7.4,7.9,0.0
17878,06/12/2019,Arad,0.2,5.1,5.1,2.4
17879,07/12/2019,Arad,0.1,7.1,7.1,0.0
17880,08/12/2019,Arad,0.4,7.5,8.0,3.2
17881,09/12/2019,Arad,0.3,7.3,7.5,0.6
17882,10/12/2019,Arad,0.4,8.1,8.5,0.0
17883,11/12/2019,Arad,1.2,15.3,17.1,0.0
17884,12/12/2019,Arad,0.3,7.7,8.1,0.0
17885,13/12/2019,Arad,0.1,5.1,5.1,0.0
17886,14/12/2019,Arad,0.1,6.1,6.2,0.0
17887,15/12/2019,Arad,0.4,8.5,8.9,0.0
17888,16/12/2019,Arad,0.4,10.7,11.2,0.0
17889,17/12/2019,Arad,0.3,15.4,15.8,0.0
17890,18/12/2019,Arad,0.2,6.5,6.6,0.0
17891,19/12/2019,Arad,0.1,5.6,5.5,0.0
17892,20/12/2019,Arad,0.1,4.2,4.2,0.0
17893,21/12/2019,Arad,0.1,7.7,7.6,0.0
17894,22/12/2019,Arad,0.3,7.6,8.0,0.0
17895,23/12/2019,Arad,0.7,9.5,10.4,0.0
17896,24/12/2019,Arad,0.6,5.6,6.4,0.0
17897,25/12/2019,Arad,0.1,2.5,2.6,0.0
17898,26/12/2019,Arad,0.1,2.4,2.6,2.9
17899,27/12/2019,Arad,0.1,3.9,3.8,3.3
17900,28/12/2019,Arad,0.2,5.0,5.2,0.0
17901,29/12/2019,Arad,0.8,10.6,11.7,0.0
17902,30/12/2019,Arad,0.2,7.0,7.2,0.0
17903,31/12/2019,Arad,0.6,11.5,12.4,0.0
17904,01/01/2020,Arad,0.5,14.1,14.8,0.0
17905,02/01/2020,Arad,0.4,11.1,11.5,0.0
17906,03/01/2020,Arad,0.1,4.9,4.8,0.0
17907,04/01/2020,Arad,0.0,3.4,3.3,17.1
17908,05/01/2020,Arad,0.5,7.0,7.7,0.0
17909,06/01/2020,Arad,0.3,6.9,7.3,0.0
17910,07/01/2020,Arad,0.2,4.9,5.1,0.0
17911,08/01/2020,Arad,0.3,5.1,5.3,2.3
17912,09/01/2020,Arad,0.4,8.3,8.8,0.8
17913,10/01/2020,Arad,0.2,8.2,8.3,0.5
17914,11/01/2020,Arad,0.44999999999999996,10.05,10.55,0.0
17915,12/01/2020,Arad,0.7,11.9,12.8,0.2
17916,13/01/2020,Arad,0.4,11.5,12.0,0.2
17917,14/01/2020,Arad,0.3,6.4,6.7,0.0
17918,15/01/2020,Arad,0.3,7.6,7.8,0.0
17919,16/01/2020,Arad,0.5,8.9,9.5,0.0
17920,17/01/2020,Arad,0.1,6.1,6.1,7.6
17921,18/01/2020,Arad,0.3,5.5,5.4,4.8
17922,19/01/2020,Arad,0.8,6.8,7.8,0.0
17923,20/01/2020,Arad,0.55,6.15,6.6,10.4
17924,21/01/2020,Arad,0.675,6.475,7.199999999999999,1.8
17925,22/01/2020,Arad,0.6125,6.3125,6.8999999999999995,1.5
17926,23/01/2020,Arad,0.64375,6.39375,7.049999999999999,4.3
17927,24/01/2020,Arad,0.628125,6.353125,6.975,5.1
17928,25/01/2020,Arad,0.6359375,6.3734375,7.012499999999999,0.0
17929,26/01/2020,Arad,0.63203125,6.36328125,6.9937499999999995,0.0
17930,27/01/2020,Arad,0.633984375,6.368359375,7.003124999999999,0.0
17931,28/01/2020,Arad,0.6330078125,6.3658203125,6.9984375,0.1
17932,29/01/2020,Arad,0.46650390625000004,7.5829101562500005,8.04921875,0.0
17933,30/01/2020,Arad,0.3,8.8,9.1,0.0
17934,31/01/2020,Arad,0.1,4.8,4.7,0.0
17935,01/02/2020,Arad,0.2,4.5,4.5,0.0
17936,02/02/2020,Arad,0.4,8.5,8.9,0.0
17937,03/02/2020,Arad,0.7,11.7,12.6,0.0
17938,04/02/2020,Arad,0.5,10.4,11.1,0.0
17939,05/02/2020,Arad,1.5,13.8,15.9,0.0
17940,06/02/2020,Arad,0.6,9.6,10.4,0.0
17941,07/02/2020,Arad,0.1,6.2,6.1,0.0
17942,08/02/2020,Arad,0.0,4.5,4.3,4.1
17943,09/02/2020,Arad,0.2,7.1,7.2,3.3
17944,10/02/2020,Arad,0.2,9.4,9.5,1.4
17945,11/02/2020,Arad,0.3,6.2,6.4,0.0
17946,12/02/2020,Arad,0.4,9.5,9.9,0.0
17947,13/02/2020,Arad,0.3,11.3,11.5,0.0
17948,14/02/2020,Arad,0.2,5.9,5.9,0.0
17949,15/02/2020,Arad,0.1,7.6,7.6,0.0
17950,16/02/2020,Arad,0.2,8.2,8.4,0.0
17951,17/02/2020,Arad,0.1,8.6,8.6,0.0
17952,18/02/2020,Arad,0.2,8.4,8.6,0.0
17953,19/02/2020,Arad,0.2,5.6,5.7,6.4
17954,20/02/2020,Arad,0.3,6.9,7.2,0.0
17955,21/02/2020,Arad,0.4,5.6,6.0,0.5
17956,22/02/2020,Arad,0.1,6.3,6.1,0.0
17957,23/02/2020,Arad,0.6,14.2,14.9,0.0
17958,24/02/2020,Arad,1.1,14.1,15.6,0.6
17959,25/02/2020,Arad,0.1,5.2,5.2,4.8
17960,26/02/2020,Arad,0.4,8.5,9.0,0.0
17961,27/02/2020,Arad,0.2,8.2,8.3,0.0
17962,28/02/2020,Arad,0.2,7.2,7.1,0.0
17963,29/02/2020,Arad,0.0,3.1,2.8,0.9
17964,01/03/2020,Arad,0.4,5.9,6.4,0.3
17965,02/03/2020,Arad,0.1,7.0,7.1,0.0
17966,03/03/2020,Arad,0.1,5.4,5.4,0.0
17967,04/03/2020,Arad,0.2,9.8,9.8,0.0
17968,05/03/2020,Arad,0.3,9.2,9.4,0.0
17969,06/03/2020,Arad,0.1,6.2,6.1,2.9
17970,07/03/2020,Arad,0.0,5.3,5.2,0.0
17971,08/03/2020,Arad,0.1,4.7,4.5,0.0
17972,09/03/2020,Arad,0.9,7.1,8.3,0.0
17973,10/03/2020,Arad,0.1,6.7,6.7,0.0
17974,11/03/2020,Arad,0.0,6.7,6.5,0.0
17975,12/03/2020,Arad,0.1,2.8,2.7,12.6
17976,13/03/2020,Arad,0.0,2.6,2.3,17.5
17977,14/03/2020,Arad,0.0,3.0,2.9,0.6
17978,15/03/2020,Arad,0.5,10.4,11.1,0.0
17979,16/03/2020,Arad,0.4,8.8,9.2,0.0
17980,17/03/2020,Arad,0.3,5.1,5.3,4.5
17981,18/03/2020,Arad,0.1,4.6,4.6,0.0
17982,19/03/2020,Arad,0.2,4.1,4.1,0.0
17983,20/03/2020,Arad,0.0,3.4,3.1,5.5
17984,21/03/2020,Arad,0.0,3.8,3.6,1.6
17985,22/03/2020,Arad,0.2,7.7,7.9,0.0
17986,23/03/2020,Arad,0.1,5.8,5.8,0.0
17987,24/03/2020,Arad,0.4,6.4,6.9,0.0
17988,25/03/2020,Arad,0.1,5.6,5.5,0.0
17989,26/03/2020,Arad,0.0,4.3,4.0,0.0
17990,27/03/2020,Arad,0.0,3.2,3.0,0.0
17991,28/03/2020,Arad,0.0,3.1,2.8,0.1
17992,29/03/2020,Arad,0.1,5.1,5.1,0.0
17993,30/03/2020,Arad,0.1,5.0,4.8,0.0
